mel_spectro_start,mel_spectro_end,mel_spectro_length,Speaker
38202071,38202713,642,28465
38202713,38203933,1220,134420
38203933,38205088,1155,142752
38205088,38206262,1174,109662
38206262,38207505,1243,143271
38207505,38208606,1101,67147
38208606,38209932,1326,163507
38209932,38210988,1056,122863
38210988,38212205,1217,122614
38212205,38213439,1234,102381
38213439,38214772,1333,31603
38214772,38215998,1226,157243
38215998,38216782,784,41151
38216782,38217898,1116,4731
38217898,38219080,1182,36146
38219080,38220159,1079,142727
38220159,38221419,1260,244431
38221419,38222595,1176,11243
38222595,38223791,1196,116804
38223791,38224791,1000,148522
38224791,38226107,1316,41151
38226107,38227183,1076,26558
38227183,38228369,1186,96241
38228369,38229270,901,132707
38229270,38230502,1232,31091
38230502,38231746,1244,138047
38231746,38232910,1164,10822
38232910,38234012,1102,10642
38234012,38235085,1073,124595
38235085,38236042,957,130486
38236042,38236245,203,130553
38236245,38237525,1280,279849
38237525,38238684,1159,131722
38238684,38239755,1071,34479
38239755,38240818,1063,124587
38240818,38241543,725,165428
38241543,38242630,1087,96672
38242630,38243437,807,125951
38243437,38244707,1270,184265
38244707,38245815,1108,2327
38245815,38247095,1280,220980
38247095,38248128,1033,44912
38248128,38249348,1220,105673
38249348,38250245,897,132848
38250245,38251436,1191,104978
38251436,38251787,351,123025
38251787,38252089,302,275212
38252089,38253350,1261,128345
38253350,38254017,667,110522
38254017,38254974,957,142311
38254974,38256077,1103,110243
38256077,38257224,1147,282926
38257224,38258401,1177,10088
38258401,38258792,391,232691
38258792,38260092,1300,135832
38260092,38261419,1327,160953
38261419,38262668,1249,54487
38262668,38263923,1255,4690
38263923,38264159,236,4687
38264159,38265346,1187,132650
38265346,38266646,1300,212
38266646,38266883,237,132717
38266883,38267084,201,131226
38267084,38268349,1265,700
38268349,38269578,1229,4861
38269578,38270629,1051,135892
38270629,38270812,183,120325
38270812,38271954,1142,164927
38271954,38273029,1075,139307
38273029,38273379,350,163381
38273379,38274115,736,130125
38274115,38275130,1015,14936
38275130,38276406,1276,134425
38276406,38276863,457,124002
38276863,38277987,1124,141279
38277987,38279232,1245,64588
38279232,38280254,1022,274375
38280254,38281633,1379,124990
38281633,38282862,1229,132864
38282862,38284011,1149,127685
38284011,38284494,483,126539
38284494,38285764,1270,81881
38285764,38286807,1043,178029
38286807,38287820,1013,11512
38287820,38289044,1224,84010
38289044,38290223,1179,121760
38290223,38290861,638,86765
38290861,38291121,260,108620
38291121,38292200,1079,58868
38292200,38293317,1117,73972
38293317,38294059,742,72205
38294059,38295048,989,275218
38295048,38296287,1239,147970
38296287,38297550,1263,138047
38297550,38298811,1261,12471
38298811,38300005,1194,132537
38300005,38301131,1126,2777
38301131,38301634,503,135897
38301634,38302850,1216,10642
38302850,38302969,119,47541
38302969,38304223,1254,11546
38304223,38305059,836,86679
38305059,38306321,1262,145701
38306321,38307305,984,14936
38307305,38308348,1043,126410
38308348,38309606,1258,19371
38309606,38310844,1238,163935
38310844,38311964,1120,273050
38311964,38313253,1289,2301
38313253,38314000,747,143307
38314000,38315233,1233,29120
38315233,38316287,1054,132291
38316287,38317152,865,275212
38317152,38318410,1258,167597
38318410,38319473,1063,47541
38319473,38320183,710,140718
38320183,38321065,882,132650
38321065,38321984,919,94526
38321984,38322972,988,132280
38322972,38324216,1244,9203
38324216,38325349,1133,92814
38325349,38325704,355,78193
38325704,38326647,943,61758
38326647,38327747,1100,131276
38327747,38328901,1154,61421
38328901,38330102,1201,124439
38330102,38331230,1128,39749
38331230,38332440,1210,244443
38332440,38333638,1198,110061
38333638,38334815,1177,12332
38334815,38336054,1239,89940
38336054,38337031,977,80189
38337031,38338275,1244,86683
38338275,38339508,1233,14976
38339508,38339812,304,157242
38339812,38340851,1039,19209
38340851,38341883,1032,151817
38341883,38343025,1142,157056
38343025,38343994,969,216567
38343994,38344822,828,276907
38344822,38345287,465,8140
38345287,38346476,1189,121069
38346476,38347723,1247,43322
38347723,38348056,333,127597
38348056,38349297,1241,34501
38349297,38350084,787,148522
38350084,38351184,1100,105171
38351184,38351933,749,681
38351933,38353201,1268,48362
38353201,38354523,1322,43322
38354523,38355656,1133,23281
38355656,38356593,937,291107
38356593,38357882,1289,130549
38357882,38358994,1112,116804
38358994,38360110,1116,129808
38360110,38361340,1230,83607
38361340,38362359,1019,117382
38362359,38363540,1181,166433
38363540,38364598,1058,199
38364598,38365881,1283,95441
38365881,38366730,849,26982
38366730,38367940,1210,185436
38367940,38369026,1086,291107
38369026,38369267,241,101289
38369267,38370521,1254,295445
38370521,38371666,1145,108638
38371666,38372977,1311,130103
38372977,38374204,1227,98877
38374204,38374861,657,132800
38374861,38375964,1103,124526
38375964,38377054,1090,112012
38377054,38378153,1099,123176
38378153,38379312,1159,73295
38379312,38380443,1131,94876
38380443,38381580,1137,123284
38381580,38381825,245,7239
38381825,38382919,1094,105390
38382919,38384114,1195,147110
38384114,38384986,872,153958
38384986,38386091,1105,92805
38386091,38387196,1105,34483
38387196,38388358,1162,696
38388358,38389214,856,112056
38389214,38390307,1093,129805
38390307,38391526,1219,119295
38391526,38392805,1279,129317
38392805,38393948,1143,128632
38393948,38395120,1172,105168
38395120,38395523,403,258954
38395523,38396669,1146,167022
38396669,38397914,1245,258986
38397914,38399028,1114,19214
38399028,38400254,1226,11533
38400254,38401318,1064,273050
38401318,38402674,1356,19361
38402674,38403539,865,170951
38403539,38404774,1235,149880
38404774,38405403,629,79973
38405403,38406638,1235,121024
38406638,38407872,1234,234106
38407872,38409031,1159,129974
38409031,38410262,1231,258954
38410262,38411289,1027,138074
38411289,38412456,1167,68353
38412456,38413553,1097,81870
38413553,38414505,952,11612
38414505,38415536,1031,91906
38415536,38415878,342,85635
38415878,38417045,1167,134728
38417045,38417980,935,133212
38417980,38419307,1327,83633
38419307,38420589,1282,147990
38420589,38421695,1106,208
38421695,38422789,1094,4447
38422789,38423854,1065,129064
38423854,38425123,1269,116804
38425123,38426298,1175,276735
38426298,38427293,995,175448
38427293,38428417,1124,31603
38428417,38429710,1293,123133
38429710,38430889,1179,147962
38430889,38432128,1239,294551
38432128,38433394,1266,114476
38433394,38433990,596,126313
38433990,38435043,1053,166436
38435043,38435701,658,130125
38435701,38436364,663,170950
38436364,38437287,923,129393
38437287,38438402,1115,128761
38438402,38438866,464,121727
38438866,38439965,1099,139730
38439965,38441234,1269,363
38441234,38442449,1215,280380
38442449,38443716,1267,6506
38443716,38444787,1071,153309
38444787,38445868,1081,130625
38445868,38446475,607,109180
38446475,38447639,1164,104491
38447639,38448912,1273,147159
38448912,38449487,575,58192
38449487,38450674,1187,34497
38450674,38451530,856,126232
38451530,38452684,1154,6176
38452684,38453707,1023,230928
38453707,38454915,1208,17615
38454915,38456214,1299,171109
38456214,38456614,400,14274
38456614,38456854,240,134991
38456854,38458129,1275,144503
38458129,38458800,671,56174
38458800,38460050,1250,163612
38460050,38461316,1266,6176
38461316,38462485,1169,149881
38462485,38463734,1249,127691
38463734,38464813,1079,6525
38464813,38466054,1241,246893
38466054,38467273,1219,134465
38467273,38468494,1221,59288
38468494,38469324,830,163402
38469324,38470587,1263,174960
38470587,38471867,1280,47239
38471867,38472331,464,131113
38472331,38473550,1219,106366
38473550,38474485,935,58025
38474485,38475332,847,19366
38475332,38476585,1253,124520
38476585,38477173,588,94523
38477173,38478349,1176,80690
38478349,38478873,524,162667
38478873,38479341,468,158816
38479341,38480644,1303,12707
38480644,38481626,982,138047
38481626,38482869,1243,62516
38482869,38484105,1236,128991
38484105,38484290,185,26685
38484290,38485539,1249,127685
38485539,38486705,1166,86741
38486705,38486992,287,158744
38486992,38487650,658,58776
38487650,38488635,985,155968
38488635,38489794,1159,165701
38489794,38490818,1024,158074
38490818,38492084,1266,174960
38492084,38493167,1083,137597
38493167,38493880,713,276730
38493880,38494933,1053,79973
38494933,38496193,1260,53343
38496193,38496499,306,140931
38496499,38496904,405,138042
38496904,38498206,1302,164188
38498206,38499404,1198,145703
38499404,38499971,567,53320
38499971,38501119,1148,63841
38501119,38502467,1348,32139
38502467,38503702,1235,124547
38503702,38504895,1193,134674
38504895,38506122,1227,135897
38506122,38507380,1258,91098
38507380,38508563,1183,284444
38508563,38509690,1127,22581
38509690,38510169,479,10347
38510169,38511041,872,156159
38511041,38511629,588,157644
38511629,38512715,1086,121541
38512715,38513632,917,164927
38513632,38514781,1149,108638
38514781,38515612,831,11049
38515612,38516896,1284,18005
38516896,38518116,1220,84447
38518116,38519314,1198,40556
38519314,38520089,775,10089
38520089,38520681,592,144019
38520681,38521811,1130,73729
38521811,38522929,1118,53320
38522929,38524139,1210,3587
38524139,38525390,1251,78193
38525390,38526525,1135,91902
38526525,38527758,1233,57837
38527758,38528989,1231,142320
38528989,38530139,1150,295445
38530139,38530820,681,134451
38530820,38531924,1104,12971
38531924,38533197,1273,138043
38533197,38534487,1290,65554
38534487,38535604,1117,64708
38535604,38536399,795,144496
38536399,38537544,1145,268287
38537544,38538641,1097,39971
38538641,38539897,1256,160593
38539897,38540409,512,166423
38540409,38541535,1126,156963
38541535,38542445,910,7574
38542445,38543588,1143,13056
38543588,38543944,356,168638
38543944,38545263,1319,79973
38545263,38545866,603,107487
38545866,38546784,918,121799
38546784,38548009,1225,148920
38548009,38548194,185,70843
38548194,38549386,1192,41172
38549386,38550081,695,39967
38550081,38551115,1034,56175
38551115,38552239,1124,147193
38552239,38553340,1101,112011
38553340,38554538,1198,282383
38554538,38555232,694,76043
38555232,38556445,1213,124520
38556445,38557728,1283,139009
38557728,38558925,1197,130229
38558925,38560245,1320,25765
38560245,38561438,1193,12332
38561438,38562475,1037,288044
38562475,38563678,1203,127595
38563678,38564008,330,185488
38564008,38565091,1083,92934
38565091,38566260,1169,240992
38566260,38566389,129,102240
38566389,38567633,1244,275885
38567633,38568872,1239,10822
38568872,38569941,1069,137588
38569941,38571192,1251,12332
38571192,38572255,1063,135220
38572255,38572636,381,154838
38572636,38572957,321,134465
38572957,38574109,1152,32451
38574109,38574310,201,168500
38574310,38575385,1075,47541
38575385,38575943,558,395
38575943,38576718,775,148312
38576718,38577996,1278,80690
38577996,38579318,1322,46267
38579318,38580215,897,112761
38580215,38581163,948,13364
38581163,38582213,1050,164327
38582213,38583428,1215,121140
38583428,38584436,1008,143485
38584436,38585552,1116,110520
38585552,38586783,1231,55088
38586783,38587970,1187,127685
38587970,38589131,1161,289453
38589131,38590472,1341,6171
38590472,38591409,937,32139
38591409,38592559,1150,142858
38592559,38593761,1202,45204
38593761,38594897,1136,132777
38594897,38595898,1001,130627
38595898,38597137,1239,129443
38597137,38598430,1293,130553
38598430,38599595,1165,157400
38599595,38600157,562,70753
38600157,38600956,799,119253
38600956,38602108,1152,101258
38602108,38603326,1218,40556
38603326,38604405,1079,139009
38604405,38605628,1223,125140
38605628,38606366,738,98877
38606366,38606933,567,104491
38606933,38608046,1113,167597
38608046,38608740,694,164100
38608740,38610040,1300,69411
38610040,38611161,1121,37999
38611161,38611435,274,98645
38611435,38612242,807,288043
38612242,38613441,1199,276735
38613441,38614634,1193,123025
38614634,38615902,1268,92820
38615902,38617092,1190,53342
38617092,38618250,1158,106800
38618250,38618961,711,26956
38618961,38620053,1092,696
38620053,38621186,1133,138290
38621186,38622348,1162,139753
38622348,38623527,1179,87766
38623527,38624240,713,142358
38624240,38625437,1197,72876
38625437,38626543,1106,1731
38626543,38627784,1241,140639
38627784,38628183,399,123269
38628183,38629152,969,80189
38629152,38629428,276,163381
38629428,38630710,1282,72311
38630710,38631936,1226,7793
38631936,38632582,646,129393
38632582,38632988,406,48032
38632988,38634307,1319,185466
38634307,38635434,1127,288044
38635434,38636441,1007,53458
38636441,38637466,1025,8675
38637466,38638418,952,157066
38638418,38639600,1182,101276
38639600,38640625,1025,57154
38640625,38641938,1313,129324
38641938,38643136,1198,129623
38643136,38644267,1131,83606
38644267,38645576,1309,156224
38645576,38646380,804,134657
38646380,38647489,1109,130878
38647489,38648820,1331,3966
38648820,38649938,1118,100431
38649938,38650717,779,124164
38650717,38651902,1185,290365
38651902,38653053,1151,296395
38653053,38653500,447,723
38653500,38654739,1239,143893
38654739,38655718,979,102239
38655718,38657033,1315,268287
38657033,38658248,1215,64956
38658248,38659098,850,160593
38659098,38660341,1243,73958
38660341,38661597,1256,143485
38661597,38662821,1224,160952
38662821,38663137,316,111754
38663137,38664140,1003,13256
38664140,38665303,1163,9919
38665303,38666586,1283,126232
38666586,38667527,941,138888
38667527,38668690,1163,39971
38668690,38669989,1299,67218
38669989,38671160,1171,68770
38671160,38672136,976,258959
38672136,38673267,1131,10328
38673267,38674444,1177,85685
38674444,38675021,577,137597
38675021,38675748,727,55088
38675748,38676238,490,121899
38676238,38677480,1242,301693
38677480,38678596,1116,157242
38678596,38679693,1097,126296
38679693,38680837,1144,279849
38680837,38682118,1281,285314
38682118,38683359,1241,2503
38683359,38684386,1027,134785
38684386,38685315,929,106369
38685315,38686565,1250,291172
38686565,38687897,1332,121398
38687897,38688973,1076,156017
38688973,38689229,256,271826
38689229,38690317,1088,160952
38690317,38691442,1125,15082
38691442,38691996,554,166683
38691996,38693135,1139,6175
38693135,38693669,534,54006
38693669,38694931,1262,57836
38694931,38695970,1039,143485
38695970,38697119,1149,128138
38697119,38698351,1232,69412
38698351,38699628,1277,76574
38699628,38700663,1035,147968
38700663,38701622,959,126739
38701622,38702832,1210,32451
38702832,38704077,1245,282385
38704077,38705356,1279,107480
38705356,38705755,399,10327
38705755,38707012,1257,105002
38707012,38707329,317,156981
38707329,38708291,962,157236
38708291,38709611,1320,22581
38709611,38709832,221,117382
38709832,38710871,1039,184447
38710871,38712038,1167,66622
38712038,38713075,1037,6525
38713075,38714366,1291,129324
38714366,38715587,1221,39761
38715587,38715804,217,132891
38715804,38717001,1197,73846
38717001,38718178,1177,132850
38718178,38719420,1242,274558
38719420,38720613,1193,130548
38720613,38721690,1077,275127
38721690,38723047,1357,55088
38723047,38724322,1275,1539
38724322,38725107,785,16020
38725107,38725871,764,302000
38725871,38726958,1087,63713
38726958,38728123,1165,132717
38728123,38729308,1185,146437
38729308,38730557,1249,148521
38730557,38731683,1126,141642
